,day,date,hospitalized,icu,ventilated
41,7,2020-04-06,242.2176881486455,72.66530644459374,48.44353762972912
42,8,2020-04-07,268.27172946771634,80.48151884031495,53.654345893543336
43,9,2020-04-08,296.5980214432375,88.97940643297113,59.31960428864738
44,10,2020-04-09,327.2675874016436,98.18027622049306,65.45351748032886
45,11,2020-04-10,360.32068680422344,108.09620604126701,72.0641373608446
46,12,2020-04-11,395.75797223429663,118.7273916702892,79.15159444685924
47,13,2020-04-12,433.53079268911233,130.05923780673356,86.70615853782249
48,14,2020-04-13,473.53093854586587,142.0592815637599,94.70618770917315
49,15,2020-04-14,515.580281992763,154.67408459782882,103.1160563985527
50,16,2020-04-15,559.4209467298679,167.82628401896022,111.88418934597371
51,17,2020-04-16,604.706829223006,181.41204876690176,120.9413658446008
52,18,2020-04-17,650.9974693056074,195.29924079168222,130.1994938611217
53,19,2020-04-18,697.7554001685166,209.32662005055454,139.5510800337031
54,20,2020-04-19,744.3481587643519,223.30444762930574,148.86963175287042
55,21,2020-04-20,790.0560654465608,237.01681963396868,158.0112130893126
56,22,2020-04-21,834.0866472890848,250.22599418672507,166.81732945781664
57,23,2020-04-22,875.596156957934,262.6788470873803,175.11923139158716
58,24,2020-04-23,913.7180270085082,274.115408102552,182.7436054017012
59,25,2020-04-24,947.597332840558,284.2791998521675,189.5194665681115
60,26,2020-04-25,976.4294937028408,292.92884811085287,195.28589874056797
61,27,2020-04-26,999.5006380782161,299.8501914234639,199.9001276156432
62,28,2020-04-27,1016.2264418250197,304.8679325475068,203.2452883650044
63,29,2020-04-28,1026.185958778653,307.85578763359626,205.23719175573115
64,30,2020-04-29,1029.1471134764506,308.7441340429359,205.8294226952903
65,31,2020-04-30,1025.0811546081823,307.5243463824527,205.01623092163527
66,32,2020-05-01,1014.1644246070755,304.24932738212283,202.83288492141537
67,33,2020-05-02,996.7671419985454,299.030142599564,199.35342839970872
68,34,2020-05-03,973.4303074816526,292.0290922444956,194.6860614963307
69,35,2020-05-04,944.8330987912741,283.4499296373815,188.96661975825464
70,36,2020-05-05,911.7540113491086,273.5262034047337,182.35080226982245
71,37,2020-05-06,875.0294070747514,262.50882212242414,175.00588141494973
72,38,2020-05-07,835.513029205471,250.65390876164201,167.10260584109437
