,day,date,hospitalized,icu,ventilated
38,-2,2020-03-29,69.43520115545749,20.830560346637256,13.887040231091504
39,-1,2020-03-30,80.68420673179037,24.205262019537088,16.136841346358082
40,0,2020-03-31,93.69565901292242,28.10869770387677,18.73913180258448
41,1,2020-04-01,75.01991617361432,22.50597485208428,15.003983234722853
42,2,2020-04-02,81.6201871730425,24.48605615191275,16.324037434608528
43,3,2020-04-03,88.76100091797787,26.628300275393286,17.752200183595562
44,4,2020-04-04,96.4790851766021,28.943725552980652,19.295817035320397
45,5,2020-04-05,104.81222405179994,31.443667215540017,20.962444810359983
46,6,2020-04-06,113.79898138974954,34.13969441692484,22.75979627794993
47,7,2020-04-07,123.4783489394481,37.04350468183446,24.695669787889614
48,8,2020-04-08,133.88930862309144,40.166792586927386,26.777861724618276
49,9,2020-04-09,145.07029794838513,43.521089384515506,29.01405958967706
50,10,2020-04-10,157.05856761397854,47.11757028419362,31.41171352279565
51,11,2020-04-11,169.8894208562881,50.96682625688641,33.97788417125764
52,12,2020-04-12,183.59532520964171,55.07859756289247,36.71906504192833
53,13,2020-04-13,198.20488927099132,59.46146678129742,39.6409778541983
54,14,2020-04-14,213.74169995915418,64.1225099877463,42.74833999183079
55,15,2020-04-15,230.22301982622866,69.06690594786846,46.04460396524581
56,16,2020-04-16,247.65834939708293,74.29750481912492,49.53166987941654
57,17,2020-04-17,266.0478664363286,79.8143599308986,53.2095732872657
58,18,2020-04-18,285.38076257153307,85.6142287714597,57.076152514306614
59,19,2020-04-19,305.6335078514703,91.69005235544137,61.12670157029413
60,20,2020-04-20,326.7680854776222,98.03042564328666,65.35361709552433
61,21,2020-04-21,348.7302518360448,104.61907555081348,69.74605036720902
62,22,2020-04-22,371.4478905826627,111.43436717479881,74.28957811653265
63,23,2020-04-23,394.8295431538072,118.44886294614207,78.96590863076119
64,24,2020-04-24,418.76321066641685,125.62896319992501,83.75264213328364
65,25,2020-04-25,443.1155324412548,132.9346597323763,88.62310648825064
66,26,2020-04-26,467.73145278879747,140.3194358366393,93.54629055775968
67,27,2020-04-27,492.4344885399041,147.73034656197137,98.48689770798092
68,28,2020-04-28,517.0277033552829,155.1083110065847,103.40554067105631
69,29,2020-04-29,541.2954795532587,162.38864386597788,108.25909591065215
70,30,2020-04-30,565.006152913631,169.5018458740892,113.00123058272584
71,31,2020-05-01,587.9155402029155,176.37466206087447,117.58310804058306
72,32,2020-05-02,609.7713435518108,182.93140306554324,121.95426871036238
73,33,2020-05-03,630.3183620316213,189.0955086094864,126.06367240632403
74,34,2020-05-04,649.3043818783499,194.79131456350524,129.8608763756706
75,35,2020-05-05,666.4865571409737,199.94596714229237,133.29731142819446
76,36,2020-05-06,681.6380374557375,204.49141123672007,136.32760749114686
77,37,2020-05-07,694.5545551016075,208.36636653048345,138.91091102032215
78,38,2020-05-08,705.0606552855661,211.51819658566865,141.01213105711258
79,39,2020-05-09,713.0152466306117,213.90457398918352,142.6030493261228
80,40,2020-05-10,718.3161662513849,215.49484987541655,143.66323325027724
81,41,2020-05-11,720.9034963450831,216.2710489035244,144.1806992690158
82,42,2020-05-12,720.7614348390962,216.22843045172885,144.1522869678197
83,43,2020-05-13,717.9186064567293,215.37558193701716,143.58372129134523
84,44,2020-05-14,712.4467953685125,213.73403861055522,142.48935907370333
85,45,2020-05-15,704.4581776578234,211.33745329734757,140.8916355315646
86,46,2020-05-16,694.1012220290104,208.23036660870275,138.82024440580244
87,47,2020-05-17,681.5555022276021,204.46665066828064,136.31110044551997
88,48,2020-05-18,667.0257181298584,200.1077154389568,133.40514362597196
89,49,2020-05-19,650.7352506601019,195.22057519803184,130.14705013202092
90,50,2020-05-20,632.9195778660251,189.87587335980697,126.58391557320465
91,51,2020-05-21,613.8198577284747,184.14595731854206,122.7639715456944
92,52,2020-05-22,593.6769420157252,178.1030826047172,118.7353884031445
93,53,2020-05-23,572.7260306153803,171.81780918461482,114.54520612307715
94,54,2020-05-24,551.1921137754762,165.3576341326425,110.23842275509469
95,55,2020-05-25,529.2862867645927,158.78588602937725,105.85725735291817
96,56,2020-05-26,507.20296287963356,152.16088886389025,101.44059257592653
97,57,2020-05-27,485.1179603758246,145.53538811274848,97.02359207516565
98,58,2020-05-28,463.1873991313478,138.95621973940524,92.63747982626955
99,59,2020-05-29,441.5473145931355,132.46419437793884,88.3094629186262
100,60,2020-05-30,420.31387946554605,126.09416383966436,84.06277589311048
101,61,2020-05-31,399.5841164841404,119.87523494524248,79.9168232968268
102,62,2020-06-01,379.4369866947636,113.83109600842909,75.88739733895363
103,63,2020-06-02,359.9347449290617,107.98042347871888,71.98694898581198
104,64,2020-06-03,341.1244656426352,102.3373396927891,68.22489312852758
105,65,2020-06-04,323.03965617121503,96.91189685136487,64.60793123424264
106,66,2020-06-05,305.7018892732194,91.7105667819651,61.1403778546437
107,67,2020-06-06,289.12240141709117,86.73672042512771,57.82448028341696
108,68,2020-06-07,273.3036168339495,81.99108505018557,54.6607233667919
109,69,2020-06-08,258.2405693841283,77.4721708152374,51.64811387682494
110,70,2020-06-09,243.92220452697438,73.17666135809304,48.78444090539506
111,71,2020-06-10,230.332552075688,69.0997656227064,46.0665104151376
112,72,2020-06-11,217.45176703369725,65.23553011011063,43.490353406739814
113,73,2020-06-12,205.25704081124786,61.57711224337254,41.05140816224866
114,74,2020-06-13,193.72338871594184,58.11701661478219,38.74467774318964
115,75,2020-06-14,182.82432202774362,54.84729660832454,36.56486440554818
116,76,2020-06-15,172.53241443085062,51.75972432925482,34.50648288616958
117,77,2020-06-16,162.8197732892295,48.845931986768846,32.5639546578459
118,78,2020-06-17,153.65842640208575,46.097527920625,30.73168528041697
119,79,2020-06-18,145.02063461712896,43.506190385140144,29.004126923426156
120,80,2020-06-19,136.87914013984118,41.06374204195163,27.375828027968964
121,81,2020-06-20,129.20735965923086,38.76220789776926,25.841471931845263
122,82,2020-06-21,121.97953059395877,36.593859178186904,24.39590611879248
123,83,2020-06-22,115.1708179052439,34.551245371572804,23.034163581048233
124,84,2020-06-23,108.75738806943264,32.62721642082943,21.75147761388598
125,85,2020-06-24,102.71645598195755,30.814936794587993,20.543291196391692
126,86,2020-06-25,97.02630979417881,29.107892938254736,19.40526195883649
127,87,2020-06-26,91.66631797890295,27.49989539367016,18.33326359578041
128,88,2020-06-27,86.61692228183529,25.98507668455204,17.32338445636742
129,89,2020-06-28,81.85961964844319,24.557885894530045,16.37192392968791
130,90,2020-06-29,77.37693571441196,23.21308071432577,15.475387142882937
131,91,2020-06-30,73.15239201240911,21.94571760371946,14.630478402480549
132,92,2020-07-01,69.17046866943565,20.751140600834333,13.834093733888949
133,93,2020-07-02,65.41656404710375,19.624969214130033,13.083312809419112
134,94,2020-07-03,61.87695250001707,18.563085750007303,12.375390500004869
135,95,2020-07-04,58.538741196469346,17.561622358936802,11.707748239291504
136,96,2020-07-05,55.389826748483756,16.616948024546218,11.077965349698388
